"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","BIELSKO BIALA, POLAND"
"Lat (deg N):","49.67"
"Long (deg E):","19.25"
"Elev (m):","399"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","6","12","3","164","7.7","3","162.891","10.844","149.266","141.066"
"5","6","13","3","145","7.8","2","143.773","10.772","131.785","123.99"
"5","6","14","3","122","7.8","1","120.671","10.493","110.732","103.411"
"5","6","15","3","95","7.9","1","93.724","9.37","86.393","79.599"
"5","6","16","3","68","7.9","1","66.934","8.105","61.965","55.678"
"5","6","17","0","41","8","2","39.592","7.098","36.879","31.089"
"5","6","18","0","12","8","3","11.57","6.288","10.815","5.517"
"5","6","19","0","0","8.1","3","0","8.1","0","0"
"5","6","20","0","0","8.1","3","0","8.1","0","0"
"5","6","21","0","0","8.2","3","0","8.2","0","0"
"5","6","22","0","0","8.1","2","0","8.1","0","0"
"5","6","23","0","0","8.1","2","0","8.1","0","0"
"5","7","0","0","0","8","2","0","8","0","0"
"5","7","1","0","0","7.8","1","0","7.8","0","0"
"5","7","2","0","0","7.7","0","0","7.7","0","0"
"5","7","3","0","0","7.5","0","0","7.5","0","0"
"5","7","4","0","79","8","0","48.526","5.525","45.51","39.551"
"5","7","5","308","116","8.5","1","147.893","11.485","117.884","110.404"
"5","7","6","338","177","9","2","288.889","16.497","243.45","232.868"
"5","7","7","330","236","10.3","3","415.515","20.939","357.02","343.127"
"5","7","8","264","301","11.5","4","497.273","23.57","428.062","411.855"
"5","7","9","295","329","12.8","5","592.22","25.752","506.313","487.34"
"5","7","10","329","338","12.5","5","662.124","27.238","562.691","541.583"
"5","7","11","447","297","12.3","5","752.919","29.227","633.932","609.958"
"5","7","12","428","290","12","6","718.549","26.625","612.464","589.373"
"5","7","13","401","271","12.1","6","641.296","25.095","550.099","529.478"
"5","7","14","388","232","12.2","7","538.235","21.924","466.978","449.423"
"5","7","15","410","175","12.3","8","425.489","19.12","369.274","354.996"
"5","7","16","584","90","11.4","7","329.234","16.885","272.975","261.579"
"5","7","17","0","186","10.6","6","173.435","13.305","157.207","148.818"
"5","7","18","0","66","9.7","6","52.152","9.611","48.05","42.041"
"5","7","19","0","0","8.3","5","0","8.3","0","0"
"5","7","20","0","0","6.9","4","0","6.9","0","0"
"5","7","21","0","0","5.5","3","0","5.5","0","0"
"5","7","22","0","0","4.7","3","0","4.7","0","0"
"5","7","23","0","0","3.8","3","0","3.8","0","0"
"5","8","0","0","0","3","3","0","3","0","0"
"5","8","1","0","0","3.4","3","0","3.4","0","0"
"5","8","2","0","0","3.7","3","0","3.7","0","0"
"5","8","3","0","0","4.1","4","0","4.1","0","0"
"5","8","4","0","156","5.4","3","30.531","4.034","28.817","23.182"
"5","8","5","636","70","6.7","3","153.397","9.005","105.505","98.299"
"5","8","6","597","126","8","3","329.85","15.771","269.869","258.559"
"5","8","7","585","169","9.5","4","488.171","21.101","415.194","399.42"
"5","8","8","615","193","11","5","640.287","24.998","545.422","524.981"
"5","8","9","665","197","12.5","7","772.959","26.588","657.578","632.611"
"5","8","10","714","189","13.2","6","870.842","30.951","726.838","698.843"
"5","8","11","528","265","13.9","6","797.007","30.347","667.44","642.053"
"5","8","12","509","260","14.6","6","763.293","30.234","639.464","615.26"
"5","8","13","480","245","14.8","5","683.045","30.413","571.189","549.749"
"5","8","14","465","211","15.1","5","574.69","28.109","484.077","465.913"
"5","8","15","493","157","15.3","5","456.837","25.415","384.333","369.573"
"5","8","16","665","61","14.7","4","334.044","22.786","267.227","255.991"
"5","8","17","0","188","14.1","3","175.266","18.257","155.361","147.016"
"5","8","18","0","70","13.5","3","54.768","13.657","49.565","43.526"
"5","8","19","0","0","12.3","3","0","12.3","0","0"
"5","8","20","0","0","11","3","0","11","0","0"
"5","8","21","0","0","9.8","4","0","9.8","0","0"
"5","8","22","0","0","8.4","4","0","8.4","0","0"
"5","8","23","0","0","6.9","4","0","6.9","0","0"
"5","9","0","0","0","5.5","4","0","5.5","0","0"
"5","9","1","0","0","4.5","3","0","4.5","0","0"
"5","9","2","0","0","3.5","2","0","3.5","0","0"
"5","9","3","0","0","2.5","2","0","2.5","0","0"
"5","9","4","0","116","4.6","2","49.987","3.629","47.263","41.269"
"5","9","5","404","108","6.7","2","156.855","9.493","121.545","113.983"
"5","9","6","189","200","8.8","2","260.005","15.434","225.308","215.21"
"5","9","7","183","265","11","2","364.026","21.363","314.428","301.833"
"5","9","8","197","316","13.2","2","461.356","26.981","391.228","376.244"
"5","9","9","223","349","15.4","3","546.979","30.157","458.059","440.818"
"5","9","10","140","381","15.8","3","526.027","30.29","440.638","424.002"
"5","9","11","146","383","16.2","3","539.981","30.983","450.87","433.88"
"5","9","12","49","344","16.6","3","396.094","27.565","336.2","322.95"
"5","9","13","44","307","16.9","2","348.617","27.384","296.107","284.05"
"5","9","14","43","260","17.1","2","292.788","25.67","250.542","239.767"
"5","9","15","46","204","17.4","2","229.368","23.765","197.526","188.146"
"5","9","16","62","142","16.1","2","163.936","20.121","141.949","133.92"
"5","9","17","0","43","14.8","2","41.526","14.604","37.423","31.622"
"5","9","18","0","14","13.5","3","13.501","11.963","12.311","6.985"
"5","9","19","0","0","12.3","3","0","12.3","0","0"
"5","9","20","0","0","11","4","0","11","0","0"
"5","9","21","0","0","9.8","5","0","9.8","0","0"
"5","9","22","0","0","9.4","4","0","9.4","0","0"
"5","9","23","0","0","9","3","0","9","0","0"
"5","10","0","0","0","8.6","2","0","8.6","0","0"
"5","10","1","0","0","8.5","2","0","8.5","0","0"
"5","10","2","0","0","8.5","2","0","8.5","0","0"
"5","10","3","0","1","8.4","2","0","8.4","0","0"
"5","10","4","0","68","8.4","2","47.556","7.413","44.238","38.304"
"5","10","5","3","59","8.4","2","57.002","7.968","52.724","46.622"
"5","10","6","2","86","8.4","3","83.815","8.839","77.396","70.791"
"5","10","7","3","113","9.1","2","111.136","10.623","101.877","94.75"
"5","10","8","3","138","9.7","2","136.235","12.179","124.083","116.464"
"5","10","9","3","158","10.4","2","156.469","13.66","141.596","133.575"
"5","10","10","49","358","10.7","2","409.71","21.976","356.994","343.103"
"5","10","11","147","384","10.9","2","542.018","27.362","460.496","443.17"
"5","10","12","251","350","11.2","2","608.653","30.227","510.002","490.893"
"5","10","13","128","333","11","2","455.84","25.79","390.007","375.063"
"5","10","14","43","261","10.8","3","293.784","18.702","259.657","248.631"
"5","10","15","3","99","10.6","4","97.643","12.134","88.921","82.073"
"5","10","16","62","143","10.4","3","165.002","13.332","147.359","139.203"
"5","10","17","0","123","10.3","2","116.754","12.44","106.237","99.015"
"5","10","18","0","47","10.1","2","41.743","9.571","38.466","32.645"
"5","10","19","0","0","9.4","2","0","9.4","0","0"
"5","10","20","0","0","8.7","2","0","8.7","0","0"
"5","10","21","0","0","8","2","0","8","0","0"
"5","10","22","0","0","7","1","0","7","0","0"
"5","10","23","0","0","6","0","0","6","0","0"
"5","11","0","0","0","5","0","0","5","0","0"
"5","11","1","0","0","4.9","1","0","4.9","0","0"
"5","11","2","0","0","4.8","2","0","4.8","0","0"
"5","11","3","0","4","4.7","3","0","4.7","0","0"
"5","11","4","0","107","6","2","53.679","5.169","50.42","44.364"
"5","11","5","474","101","7.3","2","162.602","10.303","122.217","114.64"
"5","11","6","601","127","8.6","2","336.319","17.653","273.686","262.269"
"5","11","7","590","170","10.5","3","495.271","23.492","417.002","401.168"
"5","11","8","426","259","12.5","4","574.71","26.718","486.684","468.425"
"5","11","9","471","273","14.4","6","689.229","28.118","582.448","560.565"
"5","11","10","517","270","15","5","773.527","32.459","641.013","616.744"
"5","11","11","536","263","15.5","5","804.241","33.836","662.185","637.022"
"5","11","12","515","259","16.1","5","769.469","33.737","633.778","609.81"
"5","11","13","313","301","16.2","5","590.473","29.77","495.495","476.918"
"5","11","14","225","274","16.3","5","454.952","26.42","387.12","372.27"
"5","11","15","47","206","16.4","6","231.996","20.614","202.738","193.225"
"5","11","16","61","145","15.5","5","166.637","18.255","145.625","137.51"
"5","11","17","0","44","14.6","5","42.494","14.362","38.336","32.517"
"5","11","18","0","15","13.7","5","14.466","12.51","13.159","7.817"
"5","11","19","0","0","13.1","5","0","13.1","0","0"
"5","11","20","0","0","12.6","5","0","12.6","0","0"
"5","11","21","0","0","12","5","0","12","0","0"
"5","11","22","0","0","11.2","4","0","11.2","0","0"
"5","11","23","0","0","10.5","3","0","10.5","0","0"
"5","12","0","0","0","9.7","2","0","9.7","0","0"
"5","12","1","0","0","9.5","3","0","9.5","0","0"
"5","12","2","0","0","9.2","4","0","9.2","0","0"
"5","12","3","0","4","9","5","0","9","0","0"
"5","12","4","0","71","9.2","3","49.477","8.441","45.819","39.854"
"5","12","5","124","135","9.3","1","141.078","12.048","121.526","113.964"
"5","12","6","105","206","9.5","0","236.413","19.255","204.258","194.707"
"5","12","7","101","270","11.4","0","322.551","25.954","273.957","262.532"
"5","12","8","200","319","13.3","1","467.122","29.766","390.934","375.96"
"5","12","9","227","352","15.2","2","553.995","32.163","459.476","442.186"
"5","12","10","142","384","15","2","531.085","31.675","441.91","425.23"
"5","12","11","148","386","14.8","2","545.125","31.794","453.383","436.305"
"5","12","12","50","347","14.6","2","399.993","27.342","339.871","326.509"
"5","12","13","131","335","14.4","2","460.595","28.303","389.407","374.483"
"5","12","14","127","284","14.2","2","386.116","26.143","329.319","316.278"
"5","12","15","242","212","14","3","361.585","23.491","309.34","296.895"
"5","12","16","304","137","13.4","2","262.353","21.104","219.342","209.401"
"5","12","17","0","147","12.9","2","138.735","16.259","124.098","116.478"
"5","12","18","0","51","12.3","2","45.248","12.041","41.245","35.37"
"5","12","19","0","0","11","2","0","11","0","0"
"5","12","20","0","0","9.8","2","0","9.8","0","0"
"5","12","21","0","0","8.5","2","0","8.5","0","0"
"5","12","22","0","0","9","2","0","9","0","0"
"5","12","23","0","0","9.4","3","0","9.4","0","0"
"5","13","0","0","0","9.9","4","0","9.9","0","0"
"5","13","1","0","0","9.5","3","0","9.5","0","0"
"5","13","2","0","0","9.1","3","0","9.1","0","0"
"5","13","3","0","11","8.7","3","0","8.7","0","0"
"5","13","4","0","143","9.7","2","48.453","8.767","44.807","38.862"
"5","13","5","645","75","10.7","1","167.663","14.472","114.724","107.314"
"5","13","6","603","129","11.7","1","341.481","22.752","272.06","260.69"
"5","13","7","594","171","13.3","1","500.511","31.022","406.848","391.352"
"5","13","8","624","193","14.8","1","651.572","38.459","520.203","500.714"
"5","13","9","675","196","16.4","2","784.838","40.791","622.908","599.39"
"5","13","10","522","269","16.7","2","778.162","41.433","616.682","593.419"
"5","13","11","353","336","16.9","2","697.851","39.312","559.189","538.217"
"5","13","12","255","351","17.2","2","613.901","36.85","497.994","479.325"
"5","13","13","237","322","17.5","1","546.628","38.254","440.082","423.465"
"5","13","14","229","275","17.7","0","459.399","40.254","365.335","351.181"
"5","13","15","244","213","18","0","364.105","36.257","292.964","280.997"
"5","13","16","305","138","17.1","0","264.292","30.569","211.418","201.683"
"5","13","17","0","161","16.1","0","151.439","23.736","130.89","123.115"
"5","13","18","0","57","15.2","0","49.853","16.46","44.553","38.613"
"5","13","19","0","0","13.3","0","0","13.3","0","0"
"5","13","20","0","0","11.5","1","0","11.5","0","0"
"5","13","21","0","0","9.6","2","0","9.6","0","0"
"5","13","22","0","0","9.5","3","0","9.5","0","0"
"5","13","23","0","0","9.3","4","0","9.3","0","0"
"5","14","0","0","0","9.2","5","0","9.2","0","0"
"5","14","1","0","0","8.6","4","0","8.6","0","0"
"5","14","2","0","0","8.1","4","0","8.1","0","0"
"5","14","3","0","16","7.5","4","0","7.5","0","0"
"5","14","4","0","178","9.7","3","31.41","8.432","29.089","23.448"
"5","14","5","647","65","12","3","159.633","14.541","107.253","100.008"
"5","14","6","710","81","14.2","3","334.665","22.121","262.751","251.64"
"5","14","7","598","170","15.9","4","502.661","27.824","414.984","399.217"
"5","14","8","625","193","17.5","5","653.145","31.864","538.765","518.577"
"5","14","9","477","273","19.2","6","695.851","33.249","573.7","552.162"
"5","14","10","442","302","19.6","4","738.868","38.265","595.026","572.64"
"5","14","11","354","337","20.1","2","700.127","42.284","552.614","531.896"
"5","14","12","255","352","20.5","1","615.091","43.823","481.646","463.569"
"5","14","13","239","323","20.5","2","549.573","37.843","443.369","426.638"
"5","14","14","230","276","20.4","3","461.388","33.118","380.187","365.561"
"5","14","15","245","214","20.4","5","366.027","28.275","306.212","293.86"
"5","14","16","301","140","19.5","4","265.134","25.604","217.405","207.514"
"5","14","17","0","131","18.6","3","124.22","21.132","108.67","101.394"
"5","14","18","0","48","17.7","2","43.534","17.438","38.734","32.907"
"5","14","19","0","0","17.3","2","0","17.3","0","0"
"5","14","20","0","0","16.8","3","0","16.8","0","0"
"5","14","21","0","0","16.4","4","0","16.4","0","0"
"5","14","22","0","0","16.3","5","0","16.3","0","0"
"5","14","23","0","0","16.1","7","0","16.1","0","0"
"5","15","0","0","0","16","9","0","16","0","0"
"5","15","1","0","0","16.3","10","0","16.3","0","0"
"5","15","2","0","0","16.5","11","0","16.5","0","0"
"5","15","3","0","8","16.8","12","0","16.8","0","0"
"5","15","4","0","76","17","11","52.423","16.81","46.776","40.792"
"5","15","5","125","139","17.1","11","145.879","18.27","122.328","114.748"
"5","15","6","104","209","17.3","11","239.388","19.868","206.422","196.816"
"5","15","7","103","273","18.1","8","326.833","22.907","281.625","269.983"
"5","15","8","110","327","19","6","406.895","26.576","346.244","332.686"
"5","15","9","127","366","19.8","4","484.597","31.468","403.446","388.062"
"5","15","10","145","387","20.2","4","537.044","33.373","443.194","426.469"
"5","15","11","53","368","20.6","5","426","29.999","357.409","343.504"
"5","15","12","50","350","21","6","402.958","28.714","340.161","326.79"
"5","15","13","132","338","21.4","6","464.684","30.331","389.071","374.157"
"5","15","14","232","277","21.8","7","464.136","30.004","388.282","373.394"
"5","15","15","327","200","22.2","8","401.605","28.654","334.594","321.393"
"5","15","16","509","109","21.3","6","325.607","27.399","260.368","249.323"
"5","15","17","0","186","20.4","5","173.941","23.626","150.415","142.188"
"5","15","18","0","78","19.5","4","64.558","19.959","56.782","50.599"
"5","15","19","0","0","18.1","3","0","18.1","0","0"
"5","15","20","0","0","16.7","3","0","16.7","0","0"
"5","15","21","0","0","15.3","3","0","15.3","0","0"
"5","15","22","0","0","14.7","3","0","14.7","0","0"
"5","15","23","0","0","14.1","3","0","14.1","0","0"
"5","16","0","0","0","13.5","4","0","13.5","0","0"
"5","16","1","0","0","12.8","4","0","12.8","0","0"
"5","16","2","0","0","12.1","4","0","12.1","0","0"
"5","16","3","0","17","11.4","5","0","11.4","0","0"
"5","16","4","0","135","13.7","4","55.44","13.269","50.261","44.208"
"5","16","5","650","77","15.9","3","174.631","19.008","118.055","110.571"
"5","16","6","612","129","18.2","3","348.115","26.555","272.977","261.581"
"5","16","7","603","170","18.8","4","507.227","30.86","412.885","397.188"
"5","16","8","438","259","19.5","5","585.952","32.395","483.001","464.875"
"5","16","9","480","273","20.1","6","699.309","34.105","574.166","552.609"
"5","16","10","445","302","20.8","6","742.369","35.892","604.966","582.18"
"5","16","11","462","296","21.6","6","769.987","37.338","623.128","599.601"
"5","16","12","342","327","22.3","7","671.359","34.83","550.069","529.449"
"5","16","13","240","324","22.3","6","551.786","33.51","454.813","437.686"
"5","16","14","129","289","22.2","6","393.045","29.968","329.201","316.164"
"5","16","15","48","212","22.2","6","238.703","26.529","202.953","193.435"
"5","16","16","173","155","20.8","4","225.533","25.548","187.749","178.615"
"5","16","17","0","155","19.5","3","146.161","22.509","127.052","119.365"
"5","16","18","0","64","18.1","2","55.846","18.349","49.483","43.446"
"5","16","19","0","0","16.5","2","0","16.5","0","0"
"5","16","20","0","0","14.8","2","0","14.8","0","0"
"5","16","21","0","0","13.2","3","0","13.2","0","0"
"5","16","22","0","0","13.5","3","0","13.5","0","0"
"5","16","23","0","0","13.9","4","0","13.9","0","0"
"5","17","0","0","0","14.2","5","0","14.2","0","0"
"5","17","1","0","0","14","4","0","14","0","0"
"5","17","2","0","0","13.8","4","0","13.8","0","0"
"5","17","3","0","22","13.6","4","0","13.6","0","0"
"5","17","4","0","130","15.1","4","57.68","14.752","51.946","45.859"
"5","17","5","306","130","16.5","4","168.211","19.19","131.414","123.628"
"5","17","6","106","212","18","4","243.246","22.949","206.818","197.202"
"5","17","7","104","276","19.8","4","330.495","27.176","279.154","267.583"
"5","17","8","38","300","21.5","4","327.522","29.069","275.767","264.292"
"5","17","9","44","340","23.3","4","380.688","32.187","315.95","303.31"
"5","17","10","51","366","24.2","3","419.46","35.212","343.077","329.617"
"5","17","11","152","390","25.2","3","553.242","39.868","442.104","425.417"
"5","17","12","145","374","26.1","3","526.284","40.497","419.204","403.296"
"5","17","13","134","339","25.5","3","467.537","38.272","376.48","361.972"
"5","17","14","45","269","25","4","303.327","32.395","251.35","240.553"
"5","17","15","48","213","24.4","5","239.725","29.139","201.311","191.836"
"5","17","16","63","152","23.8","4","174.835","27.329","146.591","138.453"
"5","17","17","0","48","23.3","4","46.364","23.39","40.138","34.284"
"5","17","18","0","19","22.7","4","18.329","21.674","15.994","10.6"
"5","17","19","0","0","20.3","3","0","20.3","0","0"
"5","17","20","0","0","18","2","0","18","0","0"
"5","17","21","0","0","15.6","2","0","15.6","0","0"
"5","17","22","0","0","14.6","1","0","14.6","0","0"
"5","17","23","0","0","13.7","1","0","13.7","0","0"
"5","18","0","0","0","12.7","1","0","12.7","0","0"
"5","18","1","0","0","12","1","0","12","0","0"
"5","18","2","0","0","11.2","2","0","11.2","0","0"
"5","18","3","0","17","10.5","3","0","10.5","0","0"
"5","18","4","0","114","12.5","3","60.09","12.107","54.758","48.616"
"5","18","5","124","143","14.5","3","150.214","16.921","126.972","119.286"
